KiB Mem:   4016704 total,  1955236 used,  2061468 free,   182584 buffers
KiB Mem:   4016704 total,  1952020 used,  2064684 free,   182584 buffers
KiB Mem:   4016704 total,  1952020 used,  2064684 free,   182584 buffers
KiB Mem:   4016704 total,  1952020 used,  2064684 free,   182584 buffers
KiB Mem:   4016704 total,  1952020 used,  2064684 free,   182584 buffers
KiB Mem:   4016704 total,  1952020 used,  2064684 free,   182584 buffers
KiB Mem:   4016704 total,  1952020 used,  2064684 free,   182584 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182584 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182584 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182584 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182584 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182584 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182584 buffers
KiB Mem:   4016704 total,  1952012 used,  2064692 free,   182584 buffers
KiB Mem:   4016704 total,  1952012 used,  2064692 free,   182584 buffers
KiB Mem:   4016704 total,  1952012 used,  2064692 free,   182584 buffers
KiB Mem:   4016704 total,  1952012 used,  2064692 free,   182584 buffers
KiB Mem:   4016704 total,  1952012 used,  2064692 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1951864 used,  2064840 free,   182584 buffers
KiB Mem:   4016704 total,  1951864 used,  2064840 free,   182584 buffers
KiB Mem:   4016704 total,  1951864 used,  2064840 free,   182584 buffers
KiB Mem:   4016704 total,  1951864 used,  2064840 free,   182584 buffers
KiB Mem:   4016704 total,  1951864 used,  2064840 free,   182584 buffers
KiB Mem:   4016704 total,  1951864 used,  2064840 free,   182584 buffers
KiB Mem:   4016704 total,  1951980 used,  2064724 free,   182584 buffers
KiB Mem:   4016704 total,  1951980 used,  2064724 free,   182584 buffers
KiB Mem:   4016704 total,  1951980 used,  2064724 free,   182584 buffers
KiB Mem:   4016704 total,  1951980 used,  2064724 free,   182584 buffers
KiB Mem:   4016704 total,  1951980 used,  2064724 free,   182584 buffers
KiB Mem:   4016704 total,  1951980 used,  2064724 free,   182584 buffers
KiB Mem:   4016704 total,  1952220 used,  2064484 free,   182584 buffers
KiB Mem:   4016704 total,  1952220 used,  2064484 free,   182584 buffers
KiB Mem:   4016704 total,  1952220 used,  2064484 free,   182584 buffers
KiB Mem:   4016704 total,  1952220 used,  2064484 free,   182584 buffers
KiB Mem:   4016704 total,  1952220 used,  2064484 free,   182584 buffers
KiB Mem:   4016704 total,  1952220 used,  2064484 free,   182584 buffers
KiB Mem:   4016704 total,  1952228 used,  2064476 free,   182584 buffers
KiB Mem:   4016704 total,  1952228 used,  2064476 free,   182584 buffers
KiB Mem:   4016704 total,  1952228 used,  2064476 free,   182584 buffers
KiB Mem:   4016704 total,  1952228 used,  2064476 free,   182584 buffers
KiB Mem:   4016704 total,  1952228 used,  2064476 free,   182584 buffers
KiB Mem:   4016704 total,  1952228 used,  2064476 free,   182584 buffers
KiB Mem:   4016704 total,  1952352 used,  2064352 free,   182584 buffers
KiB Mem:   4016704 total,  1952352 used,  2064352 free,   182584 buffers
KiB Mem:   4016704 total,  1952352 used,  2064352 free,   182584 buffers
KiB Mem:   4016704 total,  1952352 used,  2064352 free,   182584 buffers
KiB Mem:   4016704 total,  1952352 used,  2064352 free,   182584 buffers
KiB Mem:   4016704 total,  1952352 used,  2064352 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952236 used,  2064468 free,   182584 buffers
KiB Mem:   4016704 total,  1952368 used,  2064336 free,   182584 buffers
KiB Mem:   4016704 total,  1952368 used,  2064336 free,   182584 buffers
KiB Mem:   4016704 total,  1952368 used,  2064336 free,   182584 buffers
KiB Mem:   4016704 total,  1952368 used,  2064336 free,   182584 buffers
KiB Mem:   4016704 total,  1952368 used,  2064336 free,   182584 buffers
KiB Mem:   4016704 total,  1952368 used,  2064336 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952028 used,  2064676 free,   182584 buffers
KiB Mem:   4016704 total,  1952028 used,  2064676 free,   182584 buffers
KiB Mem:   4016704 total,  1952028 used,  2064676 free,   182584 buffers
KiB Mem:   4016704 total,  1952028 used,  2064676 free,   182584 buffers
KiB Mem:   4016704 total,  1952028 used,  2064676 free,   182584 buffers
KiB Mem:   4016704 total,  1952028 used,  2064676 free,   182584 buffers
KiB Mem:   4016704 total,  1951780 used,  2064924 free,   182584 buffers
KiB Mem:   4016704 total,  1951780 used,  2064924 free,   182584 buffers
KiB Mem:   4016704 total,  1951780 used,  2064924 free,   182584 buffers
KiB Mem:   4016704 total,  1951780 used,  2064924 free,   182584 buffers
KiB Mem:   4016704 total,  1951780 used,  2064924 free,   182584 buffers
KiB Mem:   4016704 total,  1951780 used,  2064924 free,   182584 buffers
KiB Mem:   4016704 total,  1955740 used,  2060964 free,   182584 buffers
KiB Mem:   4016704 total,  1955740 used,  2060964 free,   182584 buffers
KiB Mem:   4016704 total,  1955740 used,  2060964 free,   182584 buffers
KiB Mem:   4016704 total,  1955740 used,  2060964 free,   182584 buffers
KiB Mem:   4016704 total,  1955740 used,  2060964 free,   182584 buffers
KiB Mem:   4016704 total,  1952144 used,  2064560 free,   182584 buffers
KiB Mem:   4016704 total,  1952144 used,  2064560 free,   182584 buffers
KiB Mem:   4016704 total,  1952144 used,  2064560 free,   182584 buffers
KiB Mem:   4016704 total,  1952144 used,  2064560 free,   182584 buffers
KiB Mem:   4016704 total,  1952144 used,  2064560 free,   182584 buffers
KiB Mem:   4016704 total,  1952144 used,  2064560 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952392 used,  2064312 free,   182584 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182584 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182584 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182584 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182584 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182584 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182584 buffers
KiB Mem:   4016704 total,  1952284 used,  2064420 free,   182584 buffers
KiB Mem:   4016704 total,  1952284 used,  2064420 free,   182584 buffers
KiB Mem:   4016704 total,  1952284 used,  2064420 free,   182584 buffers
KiB Mem:   4016704 total,  1952284 used,  2064420 free,   182584 buffers
KiB Mem:   4016704 total,  1952284 used,  2064420 free,   182584 buffers
KiB Mem:   4016704 total,  1952284 used,  2064420 free,   182584 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182584 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182584 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182584 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182584 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182584 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182584 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182588 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182588 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182588 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182588 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182588 buffers
KiB Mem:   4016704 total,  1952276 used,  2064428 free,   182588 buffers
KiB Mem:   4016704 total,  1952268 used,  2064436 free,   182588 buffers
KiB Mem:   4016704 total,  1952268 used,  2064436 free,   182588 buffers
KiB Mem:   4016704 total,  1952268 used,  2064436 free,   182588 buffers
KiB Mem:   4016704 total,  1952268 used,  2064436 free,   182588 buffers
KiB Mem:   4016704 total,  1952268 used,  2064436 free,   182588 buffers
KiB Mem:   4016704 total,  1952268 used,  2064436 free,   182588 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182588 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182588 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182588 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182588 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182588 buffers
KiB Mem:   4016704 total,  1952532 used,  2064172 free,   182588 buffers
KiB Mem:   4016704 total,  1952408 used,  2064296 free,   182588 buffers
KiB Mem:   4016704 total,  1952408 used,  2064296 free,   182588 buffers
KiB Mem:   4016704 total,  1952408 used,  2064296 free,   182588 buffers
KiB Mem:   4016704 total,  1952408 used,  2064296 free,   182588 buffers
KiB Mem:   4016704 total,  1952408 used,  2064296 free,   182588 buffers
KiB Mem:   4016704 total,  1952408 used,  2064296 free,   182588 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182588 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182588 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182588 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182588 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182588 buffers
KiB Mem:   4016704 total,  1955508 used,  2061196 free,   182588 buffers
KiB Mem:   4016704 total,  1948192 used,  2068512 free,   182588 buffers
KiB Mem:   4016704 total,  1948192 used,  2068512 free,   182588 buffers
KiB Mem:   4016704 total,  1948192 used,  2068512 free,   182588 buffers
KiB Mem:   4016704 total,  1948192 used,  2068512 free,   182588 buffers
KiB Mem:   4016704 total,  1948192 used,  2068512 free,   182588 buffers
KiB Mem:   4016704 total,  1948192 used,  2068512 free,   182588 buffers
KiB Mem:   4016704 total,  1947944 used,  2068760 free,   182588 buffers
KiB Mem:   4016704 total,  1947944 used,  2068760 free,   182588 buffers
KiB Mem:   4016704 total,  1947944 used,  2068760 free,   182588 buffers
KiB Mem:   4016704 total,  1947944 used,  2068760 free,   182588 buffers
KiB Mem:   4016704 total,  1947944 used,  2068760 free,   182588 buffers
KiB Mem:   4016704 total,  1947944 used,  2068760 free,   182588 buffers
KiB Mem:   4016704 total,  1948160 used,  2068544 free,   182588 buffers
KiB Mem:   4016704 total,  1948160 used,  2068544 free,   182588 buffers
KiB Mem:   4016704 total,  1948160 used,  2068544 free,   182588 buffers
KiB Mem:   4016704 total,  1948160 used,  2068544 free,   182588 buffers
KiB Mem:   4016704 total,  1948160 used,  2068544 free,   182588 buffers
KiB Mem:   4016704 total,  1947912 used,  2068792 free,   182588 buffers
KiB Mem:   4016704 total,  1947912 used,  2068792 free,   182588 buffers
KiB Mem:   4016704 total,  1947912 used,  2068792 free,   182588 buffers
KiB Mem:   4016704 total,  1947912 used,  2068792 free,   182588 buffers
KiB Mem:   4016704 total,  1947912 used,  2068792 free,   182588 buffers
KiB Mem:   4016704 total,  1947912 used,  2068792 free,   182588 buffers
KiB Mem:   4016704 total,  1951748 used,  2064956 free,   182588 buffers
KiB Mem:   4016704 total,  1951748 used,  2064956 free,   182588 buffers
KiB Mem:   4016704 total,  1951748 used,  2064956 free,   182588 buffers
KiB Mem:   4016704 total,  1951748 used,  2064956 free,   182588 buffers
KiB Mem:   4016704 total,  1951748 used,  2064956 free,   182588 buffers
KiB Mem:   4016704 total,  1951748 used,  2064956 free,   182588 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182596 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182596 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182596 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182596 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182596 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182596 buffers
KiB Mem:   4016704 total,  1948904 used,  2067800 free,   182596 buffers
KiB Mem:   4016704 total,  1948904 used,  2067800 free,   182596 buffers
KiB Mem:   4016704 total,  1948904 used,  2067800 free,   182596 buffers
KiB Mem:   4016704 total,  1948904 used,  2067800 free,   182596 buffers
KiB Mem:   4016704 total,  1948904 used,  2067800 free,   182596 buffers
KiB Mem:   4016704 total,  1948904 used,  2067800 free,   182596 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182600 buffers
KiB Mem:   4016704 total,  1948292 used,  2068412 free,   182600 buffers
KiB Mem:   4016704 total,  1948292 used,  2068412 free,   182600 buffers
KiB Mem:   4016704 total,  1948292 used,  2068412 free,   182600 buffers
KiB Mem:   4016704 total,  1948292 used,  2068412 free,   182600 buffers
KiB Mem:   4016704 total,  1948292 used,  2068412 free,   182600 buffers
KiB Mem:   4016704 total,  1948292 used,  2068412 free,   182600 buffers
KiB Mem:   4016704 total,  1948788 used,  2067916 free,   182600 buffers
KiB Mem:   4016704 total,  1948788 used,  2067916 free,   182600 buffers
KiB Mem:   4016704 total,  1948788 used,  2067916 free,   182600 buffers
KiB Mem:   4016704 total,  1948788 used,  2067916 free,   182600 buffers
KiB Mem:   4016704 total,  1948788 used,  2067916 free,   182600 buffers
KiB Mem:   4016704 total,  1948788 used,  2067916 free,   182600 buffers
KiB Mem:   4016704 total,  1948284 used,  2068420 free,   182600 buffers
KiB Mem:   4016704 total,  1948284 used,  2068420 free,   182600 buffers
KiB Mem:   4016704 total,  1948284 used,  2068420 free,   182600 buffers
KiB Mem:   4016704 total,  1948284 used,  2068420 free,   182600 buffers
KiB Mem:   4016704 total,  1948284 used,  2068420 free,   182600 buffers
KiB Mem:   4016704 total,  1948284 used,  2068420 free,   182600 buffers
KiB Mem:   4016704 total,  1948152 used,  2068552 free,   182604 buffers
KiB Mem:   4016704 total,  1948152 used,  2068552 free,   182604 buffers
KiB Mem:   4016704 total,  1948152 used,  2068552 free,   182604 buffers
KiB Mem:   4016704 total,  1948152 used,  2068552 free,   182604 buffers
KiB Mem:   4016704 total,  1948152 used,  2068552 free,   182604 buffers
KiB Mem:   4016704 total,  1948152 used,  2068552 free,   182604 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182604 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182604 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182604 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182604 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182604 buffers
KiB Mem:   4016704 total,  1948524 used,  2068180 free,   182604 buffers
KiB Mem:   4016704 total,  1948012 used,  2068692 free,   182608 buffers
KiB Mem:   4016704 total,  1948012 used,  2068692 free,   182608 buffers
KiB Mem:   4016704 total,  1948012 used,  2068692 free,   182608 buffers
KiB Mem:   4016704 total,  1948012 used,  2068692 free,   182608 buffers
KiB Mem:   4016704 total,  1948012 used,  2068692 free,   182608 buffers
KiB Mem:   4016704 total,  1948012 used,  2068692 free,   182608 buffers
KiB Mem:   4016704 total,  1948384 used,  2068320 free,   182612 buffers
KiB Mem:   4016704 total,  1948384 used,  2068320 free,   182612 buffers
KiB Mem:   4016704 total,  1948384 used,  2068320 free,   182612 buffers
KiB Mem:   4016704 total,  1948384 used,  2068320 free,   182612 buffers
KiB Mem:   4016704 total,  1948384 used,  2068320 free,   182612 buffers
KiB Mem:   4016704 total,  1949516 used,  2067188 free,   182612 buffers
KiB Mem:   4016704 total,  1949516 used,  2067188 free,   182612 buffers
KiB Mem:   4016704 total,  1949516 used,  2067188 free,   182612 buffers
KiB Mem:   4016704 total,  1949516 used,  2067188 free,   182612 buffers
KiB Mem:   4016704 total,  1949516 used,  2067188 free,   182612 buffers
KiB Mem:   4016704 total,  1949516 used,  2067188 free,   182612 buffers
KiB Mem:   4016704 total,  1948896 used,  2067808 free,   182620 buffers
KiB Mem:   4016704 total,  1948896 used,  2067808 free,   182620 buffers
KiB Mem:   4016704 total,  1948896 used,  2067808 free,   182620 buffers
KiB Mem:   4016704 total,  1948896 used,  2067808 free,   182620 buffers
KiB Mem:   4016704 total,  1948896 used,  2067808 free,   182620 buffers
KiB Mem:   4016704 total,  1948896 used,  2067808 free,   182620 buffers
KiB Mem:   4016704 total,  1949268 used,  2067436 free,   182620 buffers
KiB Mem:   4016704 total,  1949268 used,  2067436 free,   182620 buffers
KiB Mem:   4016704 total,  1949268 used,  2067436 free,   182620 buffers
KiB Mem:   4016704 total,  1949268 used,  2067436 free,   182620 buffers
KiB Mem:   4016704 total,  1949268 used,  2067436 free,   182620 buffers
KiB Mem:   4016704 total,  1949268 used,  2067436 free,   182620 buffers
KiB Mem:   4016704 total,  1948656 used,  2068048 free,   182624 buffers
KiB Mem:   4016704 total,  1948656 used,  2068048 free,   182624 buffers
KiB Mem:   4016704 total,  1948656 used,  2068048 free,   182624 buffers
KiB Mem:   4016704 total,  1948656 used,  2068048 free,   182624 buffers
KiB Mem:   4016704 total,  1948656 used,  2068048 free,   182624 buffers
KiB Mem:   4016704 total,  1948656 used,  2068048 free,   182624 buffers
KiB Mem:   4016704 total,  1949424 used,  2067280 free,   182624 buffers
KiB Mem:   4016704 total,  1949424 used,  2067280 free,   182624 buffers
KiB Mem:   4016704 total,  1949424 used,  2067280 free,   182624 buffers
KiB Mem:   4016704 total,  1949424 used,  2067280 free,   182624 buffers
KiB Mem:   4016704 total,  1949424 used,  2067280 free,   182624 buffers
KiB Mem:   4016704 total,  1949424 used,  2067280 free,   182624 buffers
KiB Mem:   4016704 total,  1949440 used,  2067264 free,   182624 buffers
KiB Mem:   4016704 total,  1949440 used,  2067264 free,   182624 buffers
KiB Mem:   4016704 total,  1949440 used,  2067264 free,   182624 buffers
KiB Mem:   4016704 total,  1949440 used,  2067264 free,   182624 buffers
KiB Mem:   4016704 total,  1949440 used,  2067264 free,   182624 buffers
KiB Mem:   4016704 total,  1949440 used,  2067264 free,   182624 buffers
KiB Mem:   4016704 total,  1948464 used,  2068240 free,   182628 buffers
KiB Mem:   4016704 total,  1948464 used,  2068240 free,   182628 buffers
KiB Mem:   4016704 total,  1948464 used,  2068240 free,   182628 buffers
KiB Mem:   4016704 total,  1948464 used,  2068240 free,   182628 buffers
KiB Mem:   4016704 total,  1948464 used,  2068240 free,   182628 buffers
KiB Mem:   4016704 total,  1948464 used,  2068240 free,   182628 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182640 buffers
KiB Mem:   4016704 total,  1949248 used,  2067456 free,   182648 buffers
KiB Mem:   4016704 total,  1949248 used,  2067456 free,   182648 buffers
KiB Mem:   4016704 total,  1949248 used,  2067456 free,   182648 buffers
KiB Mem:   4016704 total,  1949248 used,  2067456 free,   182648 buffers
KiB Mem:   4016704 total,  1949248 used,  2067456 free,   182648 buffers
KiB Mem:   4016704 total,  1949248 used,  2067456 free,   182648 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182648 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182648 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182648 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182648 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182648 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182648 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182656 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182656 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182656 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182656 buffers
KiB Mem:   4016704 total,  1949364 used,  2067340 free,   182656 buffers
KiB Mem:   4016704 total,  1949240 used,  2067464 free,   182656 buffers
KiB Mem:   4016704 total,  1949240 used,  2067464 free,   182656 buffers
KiB Mem:   4016704 total,  1949240 used,  2067464 free,   182656 buffers
KiB Mem:   4016704 total,  1949240 used,  2067464 free,   182656 buffers
KiB Mem:   4016704 total,  1949240 used,  2067464 free,   182656 buffers
KiB Mem:   4016704 total,  1949240 used,  2067464 free,   182656 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182656 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182656 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182656 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182656 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182656 buffers
KiB Mem:   4016704 total,  1949232 used,  2067472 free,   182656 buffers
KiB Mem:   4016704 total,  1949728 used,  2066976 free,   182656 buffers
KiB Mem:   4016704 total,  1949728 used,  2066976 free,   182656 buffers
KiB Mem:   4016704 total,  1949728 used,  2066976 free,   182656 buffers
KiB Mem:   4016704 total,  1949728 used,  2066976 free,   182656 buffers
KiB Mem:   4016704 total,  1949728 used,  2066976 free,   182656 buffers
KiB Mem:   4016704 total,  1949728 used,  2066976 free,   182656 buffers
KiB Mem:   4016704 total,  1949348 used,  2067356 free,   182656 buffers
KiB Mem:   4016704 total,  1949348 used,  2067356 free,   182656 buffers
KiB Mem:   4016704 total,  1949348 used,  2067356 free,   182656 buffers
KiB Mem:   4016704 total,  1949348 used,  2067356 free,   182656 buffers
KiB Mem:   4016704 total,  1949348 used,  2067356 free,   182656 buffers
KiB Mem:   4016704 total,  1949348 used,  2067356 free,   182656 buffers
KiB Mem:   4016704 total,  1952472 used,  2064232 free,   182656 buffers
KiB Mem:   4016704 total,  1952472 used,  2064232 free,   182656 buffers
KiB Mem:   4016704 total,  1952472 used,  2064232 free,   182656 buffers
KiB Mem:   4016704 total,  1952472 used,  2064232 free,   182656 buffers
KiB Mem:   4016704 total,  1952472 used,  2064232 free,   182656 buffers
KiB Mem:   4016704 total,  1952472 used,  2064232 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1949860 used,  2066844 free,   182656 buffers
KiB Mem:   4016704 total,  1951000 used,  2065704 free,   182656 buffers
KiB Mem:   4016704 total,  1951000 used,  2065704 free,   182656 buffers
KiB Mem:   4016704 total,  1951000 used,  2065704 free,   182656 buffers
KiB Mem:   4016704 total,  1951000 used,  2065704 free,   182656 buffers
KiB Mem:   4016704 total,  1951000 used,  2065704 free,   182656 buffers
KiB Mem:   4016704 total,  1951000 used,  2065704 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1951240 used,  2065464 free,   182656 buffers
KiB Mem:   4016704 total,  1947760 used,  2068944 free,   182656 buffers
KiB Mem:   4016704 total,  1947760 used,  2068944 free,   182656 buffers
KiB Mem:   4016704 total,  1947760 used,  2068944 free,   182656 buffers
KiB Mem:   4016704 total,  1947760 used,  2068944 free,   182656 buffers
KiB Mem:   4016704 total,  1947760 used,  2068944 free,   182656 buffers
KiB Mem:   4016704 total,  1947760 used,  2068944 free,   182656 buffers
KiB Mem:   4016704 total,  1947892 used,  2068812 free,   182660 buffers
KiB Mem:   4016704 total,  1947892 used,  2068812 free,   182660 buffers
